house_price,rental_agency,postcode1,postcode2,bedrooms,nhood,surface,postcode
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1079,MZ,,Kop Zuidas        ,,1079 MZ
,,1079,MZ,,Kop Zuidas        ,,1079 MZ
,,1079,MZ,,Kop Zuidas        ,,1079 MZ
,,1079,MZ,,Kop Zuidas        ,,1079 MZ
,,1079,MZ,,Kop Zuidas        ,,1079 MZ
,,1079,MZ,,Kop Zuidas        ,,1079 MZ
,,1062,KT,,Koningin Wilhelminaplein        ,,1062 KT
,,1062,KT,,Koningin Wilhelminaplein        ,,1062 KT
,,1062,KT,,Koningin Wilhelminaplein        ,,1062 KT
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1062,KS,,Koningin Wilhelminaplein        ,,1062 KS
,,1079,GN,,Rijnbuurt Midden        ,,1079 GN
,,1079,GN,,Rijnbuurt Midden        ,,1079 GN
,,1079,GN,,Rijnbuurt Midden        ,,1079 GN
,,1075,TH,,Schinkelbuurt Noord        ,,1075 TH
,,1075,TH,,Schinkelbuurt Noord        ,,1075 TH
,,1075,TH,,Schinkelbuurt Noord        ,,1075 TH
,,1012,EM,,Burgwallen Oost        ,,1012 EM
,,1012,EM,,Burgwallen Oost        ,,1012 EM
,,1012,EM,,Burgwallen Oost        ,,1012 EM
,,1072,NK,,Hercules Seghersbuurt        ,,1072 NK
,,1072,NK,,Hercules Seghersbuurt        ,,1072 NK
,,1072,NK,,Hercules Seghersbuurt        ,,1072 NK
,,1079,LX,,Rijnbuurt Oost        ,,1079 LX
,,1079,LX,,Rijnbuurt Oost        ,,1079 LX
,,1079,LX,,Rijnbuurt Oost        ,,1079 LX
,,1102,ZC,,Venserpolder Oost        ,,1102 ZC
,,1102,ZC,,Venserpolder Oost        ,,1102 ZC
,,1102,ZC,,Venserpolder Oost        ,,1102 ZC
,,1087,KN,,Haveneiland Noord        ,,1087 KN
,,1087,KN,,Haveneiland Noord        ,,1087 KN
,,1087,KN,,Haveneiland Noord        ,,1087 KN
,,1054,WJ,,Cremerbuurt Oost        ,,1054 WJ
,,1054,WJ,,Cremerbuurt Oost        ,,1054 WJ
,,1054,WJ,,Cremerbuurt Oost        ,,1054 WJ
,,1064,LV,,Buurt 5 Zuid        ,,1064 LV
,,1064,LV,,Buurt 5 Zuid        ,,1064 LV
,,1064,LV,,Buurt 5 Zuid        ,,1064 LV
,,1053,KM,,Da Costabuurt Noord        ,,1053 KM
,,1053,KM,,Da Costabuurt Noord        ,,1053 KM
,,1053,KM,,Da Costabuurt Noord        ,,1053 KM
,,1053,KM,,Da Costabuurt Noord        ,,1053 KM
,,1053,KM,,Da Costabuurt Noord        ,,1053 KM
,,1053,KM,,Da Costabuurt Noord        ,,1053 KM
,,1095,ME,,RI Oost terrein        ,,1095 ME
,,1095,ME,,RI Oost terrein        ,,1095 ME
,,1095,ME,,RI Oost terrein        ,,1095 ME
,,1078,NX,,Scheldebuurt West        ,,1078 NX
,,1078,NX,,Scheldebuurt West        ,,1078 NX
,,1078,NX,,Scheldebuurt West        ,,1078 NX
,,1016,BK,,Felix Meritisbuurt        ,,1016 BK
,,1016,BK,,Felix Meritisbuurt        ,,1016 BK
,,1016,BK,,Felix Meritisbuurt        ,,1016 BK
,,1011,LM,,Uilenburg        ,,1011 LM
,,1011,LM,,Uilenburg        ,,1011 LM
,,1011,LM,,Uilenburg        ,,1011 LM
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1015,HM,,Driehoekbuurt        ,,1015 HM
,,1015,HM,,Driehoekbuurt        ,,1015 HM
,,1015,HM,,Driehoekbuurt        ,,1015 HM
,,1059,AW,,Aalsmeerwegbuurt Oost        ,,1059 AW
,,1059,AW,,Aalsmeerwegbuurt Oost        ,,1059 AW
,,1059,AW,,Aalsmeerwegbuurt Oost        ,,1059 AW
,,1012,JD,,Kop Zeedijk        ,,1012 JD
,,1012,JD,,Kop Zeedijk        ,,1012 JD
,,1012,JD,,Kop Zeedijk        ,,1012 JD
,,1058,SN,,Westlandgrachtbuurt        ,,1058 SN
,,1058,SN,,Westlandgrachtbuurt        ,,1058 SN
,,1058,SN,,Westlandgrachtbuurt        ,,1058 SN
,,1077,ZE,,Minervabuurt Zuid        ,,1077 ZE
,,1077,ZE,,Minervabuurt Zuid        ,,1077 ZE
,,1077,ZE,,Minervabuurt Zuid        ,,1077 ZE
,,1075,PE,,Valeriusbuurt West        ,,1075 PE
,,1075,PE,,Valeriusbuurt West        ,,1075 PE
,,1075,PE,,Valeriusbuurt West        ,,1075 PE
,,1071,ET,,Concertgebouwbuurt        ,,1071 ET
,,1071,ET,,Concertgebouwbuurt        ,,1071 ET
,,1071,ET,,Concertgebouwbuurt        ,,1071 ET
,,1059,SP,,Aalsmeerwegbuurt West        ,,1059 SP
,,1059,SP,,Aalsmeerwegbuurt West        ,,1059 SP
,,1059,SP,,Aalsmeerwegbuurt West        ,,1059 SP
,,1076,DS,,Olympisch Stadion e.o.        ,,1076 DS
,,1076,DS,,Olympisch Stadion e.o.        ,,1076 DS
,,1076,DS,,Olympisch Stadion e.o.        ,,1076 DS
,,1055,SC,,Robert Scottbuurt West        ,,1055 SC
,,1055,SC,,Robert Scottbuurt West        ,,1055 SC
,,1055,SC,,Robert Scottbuurt West        ,,1055 SC
,,1012,JD,,Kop Zeedijk        ,,1012 JD
,,1012,JD,,Kop Zeedijk        ,,1012 JD
,,1012,JD,,Kop Zeedijk        ,,1012 JD
,,1076,LN,,Van Tuyllbuurt        ,,1076 LN
,,1076,LN,,Van Tuyllbuurt        ,,1076 LN
,,1076,LN,,Van Tuyllbuurt        ,,1076 LN
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1053,CC,,Bellamybuurt Zuid        ,,1053 CC
,,1053,CC,,Bellamybuurt Zuid        ,,1053 CC
,,1053,CC,,Bellamybuurt Zuid        ,,1053 CC
,,1019,PE,,Java-eiland        ,,1019 PE
,,1019,PE,,Java-eiland        ,,1019 PE
,,1019,PE,,Java-eiland        ,,1019 PE
,,1025,CJ,,De Kleine Wereld        ,,1025 CJ
,,1025,CJ,,De Kleine Wereld        ,,1025 CJ
,,1025,CJ,,De Kleine Wereld        ,,1025 CJ
,,1014,ZJ,,Houthavens West        ,,1014 ZJ
,,1014,ZJ,,Houthavens West        ,,1014 ZJ
,,1014,ZJ,,Houthavens West        ,,1014 ZJ
,,1013,HG,,Haarlemmerbuurt West        ,,1013 HG
,,1013,HG,,Haarlemmerbuurt West        ,,1013 HG
,,1013,HG,,Haarlemmerbuurt West        ,,1013 HG
,,1052,NE,,Da Costabuurt Noord        ,,1052 NE
,,1052,NE,,Da Costabuurt Noord        ,,1052 NE
,,1052,NE,,Da Costabuurt Noord        ,,1052 NE
,,1013,GS,,Haarlemmerbuurt West        ,,1013 GS
,,1013,GS,,Haarlemmerbuurt West        ,,1013 GS
,,1013,GS,,Haarlemmerbuurt West        ,,1013 GS
,,1016,BC,,Leidsegracht Noord        ,,1016 BC
,,1016,BC,,Leidsegracht Noord        ,,1016 BC
,,1016,BC,,Leidsegracht Noord        ,,1016 BC
,,1106,HA,,Holendrecht Oost        ,,1106 HA
,,1106,HA,,Holendrecht Oost        ,,1106 HA
,,1106,HA,,Holendrecht Oost        ,,1106 HA
,,1082,HC,,Buitenveldert Midden Zuid        ,,1082 HC
,,1082,HC,,Buitenveldert Midden Zuid        ,,1082 HC
,,1082,HC,,Buitenveldert Midden Zuid        ,,1082 HC
,,1016,RG,,Elandsgrachtbuurt        ,,1016 RG
,,1016,RG,,Elandsgrachtbuurt        ,,1016 RG
,,1016,RG,,Elandsgrachtbuurt        ,,1016 RG
,,1015,JJ,,Driehoekbuurt        ,,1015 JJ
,,1015,JJ,,Driehoekbuurt        ,,1015 JJ
,,1015,JJ,,Driehoekbuurt        ,,1015 JJ
,,1051,KZ,,Fannius Scholtenbuurt        ,,1051 KZ
,,1051,KZ,,Fannius Scholtenbuurt        ,,1051 KZ
,,1051,KZ,,Fannius Scholtenbuurt        ,,1051 KZ
,,1016,DH,,Leliegracht e.o.        ,,1016 DH
,,1016,DH,,Leliegracht e.o.        ,,1016 DH
,,1016,DH,,Leliegracht e.o.        ,,1016 DH
,,1017,VJ,,Amstelveldbuurt        ,,1017 VJ
,,1017,VJ,,Amstelveldbuurt        ,,1017 VJ
,,1017,VJ,,Amstelveldbuurt        ,,1017 VJ
,,1058,AG,,Paramariboplein e.o.        ,,1058 AG
,,1058,AG,,Paramariboplein e.o.        ,,1058 AG
,,1058,AG,,Paramariboplein e.o.        ,,1058 AG
,,1055,MR,,Landlust Zuid        ,,1055 MR
,,1055,MR,,Landlust Zuid        ,,1055 MR
,,1055,MR,,Landlust Zuid        ,,1055 MR
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1072,NX,,Sarphatiparkbuurt        ,,1072 NX
,,1072,NX,,Sarphatiparkbuurt        ,,1072 NX
,,1072,NX,,Sarphatiparkbuurt        ,,1072 NX
,,1095,ME,,RI Oost terrein        ,,1095 ME
,,1095,ME,,RI Oost terrein        ,,1095 ME
,,1095,ME,,RI Oost terrein        ,,1095 ME
,,1012,NE,,Nieuwe Kerk e.o.        ,,1012 NE
,,1012,NE,,Nieuwe Kerk e.o.        ,,1012 NE
,,1012,NE,,Nieuwe Kerk e.o.        ,,1012 NE
,,1087,GE,,Haveneiland Zuidwest/Rieteiland West        ,,1087 GE
,,1087,GE,,Haveneiland Zuidwest/Rieteiland West        ,,1087 GE
,,1087,GE,,Haveneiland Zuidwest/Rieteiland West        ,,1087 GE
,,1053,NM,,Lootsbuurt        ,,1053 NM
,,1053,NM,,Lootsbuurt        ,,1053 NM
,,1053,NM,,Lootsbuurt        ,,1053 NM
,,1073,HS,,Burgemeester Tellegenbuurt West        ,,1073 HS
,,1073,HS,,Burgemeester Tellegenbuurt West        ,,1073 HS
,,1073,HS,,Burgemeester Tellegenbuurt West        ,,1073 HS
,,1017,ED,,Amstelveldbuurt        ,,1017 ED
,,1017,ED,,Amstelveldbuurt        ,,1017 ED
,,1017,ED,,Amstelveldbuurt        ,,1017 ED
,,1024,VJ,,Werengouw Midden        ,,1024 VJ
,,1024,VJ,,Werengouw Midden        ,,1024 VJ
,,1024,VJ,,Werengouw Midden        ,,1024 VJ
,,1015,NH,,Anjeliersbuurt Zuid        ,,1015 NH
,,1015,NH,,Anjeliersbuurt Zuid        ,,1015 NH
,,1015,NH,,Anjeliersbuurt Zuid        ,,1015 NH
,,1055,NA,,Gibraltarbuurt        ,,1055 NA
,,1055,NA,,Gibraltarbuurt        ,,1055 NA
,,1055,NA,,Gibraltarbuurt        ,,1055 NA
,,1054,CB,,Helmersbuurt Oost        ,,1054 CB
,,1054,CB,,Helmersbuurt Oost        ,,1054 CB
,,1054,CB,,Helmersbuurt Oost        ,,1054 CB
,,1013,KH,,Haarlemmerbuurt West        ,,1013 KH
,,1013,KH,,Haarlemmerbuurt West        ,,1013 KH
,,1013,KH,,Haarlemmerbuurt West        ,,1013 KH
,,1015,LJ,,Anjeliersbuurt Noord        ,,1015 LJ
,,1015,LJ,,Anjeliersbuurt Noord        ,,1015 LJ
,,1015,LJ,,Anjeliersbuurt Noord        ,,1015 LJ
,,1054,EV,,Vondelparkbuurt Oost        ,,1054 EV
,,1054,EV,,Vondelparkbuurt Oost        ,,1054 EV
,,1054,EV,,Vondelparkbuurt Oost        ,,1054 EV
,,1017,AA,,Reguliersbuurt        ,,1017 AA
,,1017,AA,,Reguliersbuurt        ,,1017 AA
,,1017,AA,,Reguliersbuurt        ,,1017 AA
,,1071,VB,,Duivelseiland        ,,1071 VB
,,1071,VB,,Duivelseiland        ,,1071 VB
,,1071,VB,,Duivelseiland        ,,1071 VB
,,1076,RK,,Van Tuyllbuurt        ,,1076 RK
,,1076,RK,,Van Tuyllbuurt        ,,1076 RK
,,1076,RK,,Van Tuyllbuurt        ,,1076 RK
,,1074,EK,,Willibrordusbuurt        ,,1074 EK
,,1074,EK,,Willibrordusbuurt        ,,1074 EK
,,1074,EK,,Willibrordusbuurt        ,,1074 EK
,,1012,LR,,Nieuwendijk Noord        ,,1012 LR
,,1012,LR,,Nieuwendijk Noord        ,,1012 LR
,,1012,LR,,Nieuwendijk Noord        ,,1012 LR
,,1074,HW,,Willibrordusbuurt        ,,1074 HW
,,1074,HW,,Willibrordusbuurt        ,,1074 HW
,,1074,HW,,Willibrordusbuurt        ,,1074 HW
,,1015,CW,,Leliegracht e.o.        ,,1015 CW
,,1015,CW,,Leliegracht e.o.        ,,1015 CW
,,1015,CW,,Leliegracht e.o.        ,,1015 CW
,,1069,CL,,Osdorp Midden Zuid        ,,1069 CL
,,1069,CL,,Osdorp Midden Zuid        ,,1069 CL
,,1069,CL,,Osdorp Midden Zuid        ,,1069 CL
,,1051,AA,,Staatsliedenbuurt Noordoost        ,,1051 AA
,,1051,AA,,Staatsliedenbuurt Noordoost        ,,1051 AA
,,1051,AA,,Staatsliedenbuurt Noordoost        ,,1051 AA
,,1095,MP,,RI Oost terrein        ,,1095 MP
,,1095,MP,,RI Oost terrein        ,,1095 MP
,,1095,MP,,RI Oost terrein        ,,1095 MP
,,1091,GN,,Weesperzijde Midden/Zuid        ,,1091 GN
,,1091,GN,,Weesperzijde Midden/Zuid        ,,1091 GN
,,1091,GN,,Weesperzijde Midden/Zuid        ,,1091 GN
,,1052,VH,,Frederik Hendrikbuurt Zuidwest        ,,1052 VH
,,1052,VH,,Frederik Hendrikbuurt Zuidwest        ,,1052 VH
,,1052,VH,,Frederik Hendrikbuurt Zuidwest        ,,1052 VH
,,1018,WL,,Weesperbuurt        ,,1018 WL
,,1018,WL,,Weesperbuurt        ,,1018 WL
,,1018,WL,,Weesperbuurt        ,,1018 WL
,,1091,CB,,Swammerdambuurt        ,,1091 CB
,,1091,CB,,Swammerdambuurt        ,,1091 CB
,,1091,CB,,Swammerdambuurt        ,,1091 CB
,,1072,EM,,Sarphatiparkbuurt        ,,1072 EM
,,1072,EM,,Sarphatiparkbuurt        ,,1072 EM
,,1072,EM,,Sarphatiparkbuurt        ,,1072 EM
,,1016,DX,,Felix Meritisbuurt        ,,1016 DX
,,1016,DX,,Felix Meritisbuurt        ,,1016 DX
,,1016,DX,,Felix Meritisbuurt        ,,1016 DX
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1052,RH,,Bellamybuurt Noord        ,,1052 RH
,,1052,RH,,Bellamybuurt Noord        ,,1052 RH
,,1052,RH,,Bellamybuurt Noord        ,,1052 RH
,,1015,ZP,,Zaagpoortbuurt        ,,1015 ZP
,,1015,ZP,,Zaagpoortbuurt        ,,1015 ZP
,,1015,ZP,,Zaagpoortbuurt        ,,1015 ZP
,,1016,AH,,Felix Meritisbuurt        ,,1016 AH
,,1016,AH,,Felix Meritisbuurt        ,,1016 AH
,,1016,AH,,Felix Meritisbuurt        ,,1016 AH
,,1096,GJ,,Amstelkwartier Noord        ,,1096 GJ
,,1096,GJ,,Amstelkwartier Noord        ,,1096 GJ
,,1096,GJ,,Amstelkwartier Noord        ,,1096 GJ
,,1069,RE,,Zuidwestkwadrant Osdorp Zuid        ,,1069 RE
,,1069,RE,,Zuidwestkwadrant Osdorp Zuid        ,,1069 RE
,,1069,RE,,Zuidwestkwadrant Osdorp Zuid        ,,1069 RE
,,1076,CT,,Olympisch Stadion e.o.        ,,1076 CT
,,1076,CT,,Olympisch Stadion e.o.        ,,1076 CT
,,1076,CT,,Olympisch Stadion e.o.        ,,1076 CT
,,1051,JS,,Westerstaatsman        ,,1051 JS
,,1051,JS,,Westerstaatsman        ,,1051 JS
,,1051,JS,,Westerstaatsman        ,,1051 JS
,,1058,VG,,Paramariboplein e.o.        ,,1058 VG
,,1058,VG,,Paramariboplein e.o.        ,,1058 VG
,,1058,VG,,Paramariboplein e.o.        ,,1058 VG
,,1013,BV,,Westerdokseiland        ,,1013 BV
,,1013,BV,,Westerdokseiland        ,,1013 BV
,,1013,BV,,Westerdokseiland        ,,1013 BV
,,1072,CB,,Frans Halsbuurt        ,,1072 CB
,,1072,CB,,Frans Halsbuurt        ,,1072 CB
,,1072,CB,,Frans Halsbuurt        ,,1072 CB
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1098,XA,,Science Park Noord        ,,1098 XA
,,1098,XA,,Science Park Noord        ,,1098 XA
,,1098,XA,,Science Park Noord        ,,1098 XA
,,1072,AK,,Frans Halsbuurt        ,,1072 AK
,,1072,AK,,Frans Halsbuurt        ,,1072 AK
,,1072,AK,,Frans Halsbuurt        ,,1072 AK
,,1094,GM,,Noordwestkwadrant Indische buurt Noord        ,,1094 GM
,,1094,GM,,Noordwestkwadrant Indische buurt Noord        ,,1094 GM
,,1094,GM,,Noordwestkwadrant Indische buurt Noord        ,,1094 GM
,,1083,EJ,,Buitenveldert Zuidoost        ,,1083 EJ
,,1083,EJ,,Buitenveldert Zuidoost        ,,1083 EJ
,,1083,EJ,,Buitenveldert Zuidoost        ,,1083 EJ
,,1058,JZ,,Legmeerpleinbuurt        ,,1058 JZ
,,1058,JZ,,Legmeerpleinbuurt        ,,1058 JZ
,,1058,JZ,,Legmeerpleinbuurt        ,,1058 JZ
,,1087,BP,,Haveneiland Noordwest        ,,1087 BP
,,1087,BP,,Haveneiland Noordwest        ,,1087 BP
,,1087,BP,,Haveneiland Noordwest        ,,1087 BP
,,1056,SH,,Jan Maijenbuurt        ,,1056 SH
,,1056,SH,,Jan Maijenbuurt        ,,1056 SH
,,1056,SH,,Jan Maijenbuurt        ,,1056 SH
,,1053,CK,,Borgerbuurt        ,,1053 CK
,,1053,CK,,Borgerbuurt        ,,1053 CK
,,1053,CK,,Borgerbuurt        ,,1053 CK
,,1072,LN,,Hercules Seghersbuurt        ,,1072 LN
,,1072,LN,,Hercules Seghersbuurt        ,,1072 LN
,,1072,LN,,Hercules Seghersbuurt        ,,1072 LN
,,1051,XH,,Staatsliedenbuurt Noordoost        ,,1051 XH
,,1051,XH,,Staatsliedenbuurt Noordoost        ,,1051 XH
,,1051,XH,,Staatsliedenbuurt Noordoost        ,,1051 XH
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1036,KK,,De Bongerd        ,,1036 KK
,,1036,KK,,De Bongerd        ,,1036 KK
,,1036,KK,,De Bongerd        ,,1036 KK
,,1087,KH,,Haveneiland Noordoost        ,,1087 KH
,,1087,KH,,Haveneiland Noordoost        ,,1087 KH
,,1087,KH,,Haveneiland Noordoost        ,,1087 KH
,,1018,NK,,Czaar Peterbuurt        ,,1018 NK
,,1018,NK,,Czaar Peterbuurt        ,,1018 NK
,,1018,NK,,Czaar Peterbuurt        ,,1018 NK
,,1019,CS,,Architectenbuurt        ,,1019 CS
,,1019,CS,,Architectenbuurt        ,,1019 CS
,,1019,CS,,Architectenbuurt        ,,1019 CS
,,1013,KC,,Haarlemmerbuurt West        ,,1013 KC
,,1013,KC,,Haarlemmerbuurt West        ,,1013 KC
,,1013,KC,,Haarlemmerbuurt West        ,,1013 KC
,,1071,JZ,,Cornelis Schuytbuurt        ,,1071 JZ
,,1071,JZ,,Cornelis Schuytbuurt        ,,1071 JZ
,,1071,JZ,,Cornelis Schuytbuurt        ,,1071 JZ
,,1056,KB,,Geuzenhofbuurt        ,,1056 KB
,,1056,KB,,Geuzenhofbuurt        ,,1056 KB
,,1056,KB,,Geuzenhofbuurt        ,,1056 KB
,,1075,GK,,Valeriusbuurt West        ,,1075 GK
,,1075,GK,,Valeriusbuurt West        ,,1075 GK
,,1075,GK,,Valeriusbuurt West        ,,1075 GK
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1087,DP,,Haveneiland Noordwest        ,,1087 DP
,,1087,DP,,Haveneiland Noordwest        ,,1087 DP
,,1087,DP,,Haveneiland Noordwest        ,,1087 DP
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1077,JN,,Minervabuurt Midden        ,,1077 JN
,,1077,JN,,Minervabuurt Midden        ,,1077 JN
,,1077,JN,,Minervabuurt Midden        ,,1077 JN
,,1018,EB,,Weesperbuurt        ,,1018 EB
,,1018,EB,,Weesperbuurt        ,,1018 EB
,,1018,EB,,Weesperbuurt        ,,1018 EB
,,1059,XM,,Aalsmeerwegbuurt West        ,,1059 XM
,,1059,XM,,Aalsmeerwegbuurt West        ,,1059 XM
,,1059,XM,,Aalsmeerwegbuurt West        ,,1059 XM
,,1077,ZG,,Minervabuurt Zuid        ,,1077 ZG
,,1077,ZG,,Minervabuurt Zuid        ,,1077 ZG
,,1077,ZG,,Minervabuurt Zuid        ,,1077 ZG
,,1013,KC,,Haarlemmerbuurt West        ,,1013 KC
,,1013,KC,,Haarlemmerbuurt West        ,,1013 KC
,,1013,KC,,Haarlemmerbuurt West        ,,1013 KC
,,1017,PV,,Leidsebuurt Noordwest        ,,1017 PV
,,1017,PV,,Leidsebuurt Noordwest        ,,1017 PV
,,1017,PV,,Leidsebuurt Noordwest        ,,1017 PV
,,1092,GH,,Transvaalbuurt Oost        ,,1092 GH
,,1092,GH,,Transvaalbuurt Oost        ,,1092 GH
,,1092,GH,,Transvaalbuurt Oost        ,,1092 GH
,,1015,KP,,Anjeliersbuurt Noord        ,,1015 KP
,,1015,KP,,Anjeliersbuurt Noord        ,,1015 KP
,,1015,KP,,Anjeliersbuurt Noord        ,,1015 KP
,,1055,AB,,Erasmusparkbuurt West        ,,1055 AB
,,1055,AB,,Erasmusparkbuurt West        ,,1055 AB
,,1055,AB,,Erasmusparkbuurt West        ,,1055 AB
,,1058,NG,,Legmeerpleinbuurt        ,,1058 NG
,,1058,NG,,Legmeerpleinbuurt        ,,1058 NG
,,1058,NG,,Legmeerpleinbuurt        ,,1058 NG
,,1051,TL,,Fannius Scholtenbuurt        ,,1051 TL
,,1051,TL,,Fannius Scholtenbuurt        ,,1051 TL
,,1051,TL,,Fannius Scholtenbuurt        ,,1051 TL
,,1071,HB,,Cornelis Schuytbuurt        ,,1071 HB
,,1071,HB,,Cornelis Schuytbuurt        ,,1071 HB
,,1071,HB,,Cornelis Schuytbuurt        ,,1071 HB
,,1051,GW,,Westerstaatsman        ,,1051 GW
,,1051,GW,,Westerstaatsman        ,,1051 GW
,,1051,GW,,Westerstaatsman        ,,1051 GW
,,1011,CH,,Lastage        ,,1011 CH
,,1011,CH,,Lastage        ,,1011 CH
,,1011,CH,,Lastage        ,,1011 CH
,,1053,ZZ,,Da Costabuurt Noord        ,,1053 ZZ
,,1053,ZZ,,Da Costabuurt Noord        ,,1053 ZZ
,,1053,ZZ,,Da Costabuurt Noord        ,,1053 ZZ
,,1011,PT,,Waterloopleinbuurt        ,,1011 PT
,,1011,PT,,Waterloopleinbuurt        ,,1011 PT
,,1011,PT,,Waterloopleinbuurt        ,,1011 PT
,,1017,TB,,Weteringbuurt        ,,1017 TB
,,1017,TB,,Weteringbuurt        ,,1017 TB
,,1017,TB,,Weteringbuurt        ,,1017 TB
,,1091,VD,,Oosterparkbuurt Zuidwest        ,,1091 VD
,,1091,VD,,Oosterparkbuurt Zuidwest        ,,1091 VD
,,1091,VD,,Oosterparkbuurt Zuidwest        ,,1091 VD
,,1073,VM,,Sarphatiparkbuurt        ,,1073 VM
,,1073,VM,,Sarphatiparkbuurt        ,,1073 VM
,,1073,VM,,Sarphatiparkbuurt        ,,1073 VM
,,1075,PE,,Valeriusbuurt West        ,,1075 PE
,,1075,PE,,Valeriusbuurt West        ,,1075 PE
,,1075,PE,,Valeriusbuurt West        ,,1075 PE
,,1095,MD,,RI Oost terrein        ,,1095 MD
,,1095,MD,,RI Oost terrein        ,,1095 MD
,,1095,MD,,RI Oost terrein        ,,1095 MD
,,1018,VT,,Weesperbuurt        ,,1018 VT
,,1018,VT,,Weesperbuurt        ,,1018 VT
,,1018,VT,,Weesperbuurt        ,,1018 VT
,,1015,ZG,,Zaagpoortbuurt        ,,1015 ZG
,,1015,ZG,,Zaagpoortbuurt        ,,1015 ZG
,,1015,ZG,,Zaagpoortbuurt        ,,1015 ZG
,,1081,ER,,Buitenveldert Zuidwest        ,,1081 ER
,,1081,ER,,Buitenveldert Zuidwest        ,,1081 ER
,,1081,ER,,Buitenveldert Zuidwest        ,,1081 ER
,,1059,BH,,Aalsmeerwegbuurt Oost        ,,1059 BH
,,1059,BH,,Aalsmeerwegbuurt Oost        ,,1059 BH
,,1059,BH,,Aalsmeerwegbuurt Oost        ,,1059 BH
,,1092,HE,,Transvaalbuurt Oost        ,,1092 HE
,,1092,HE,,Transvaalbuurt Oost        ,,1092 HE
,,1092,HE,,Transvaalbuurt Oost        ,,1092 HE
,,1067,MX,,Buurt 7        ,,1067 MX
,,1067,MX,,Buurt 7        ,,1067 MX
,,1067,MX,,Buurt 7        ,,1067 MX
,,1069,EC,,De Punt        ,,1069 EC
,,1069,EC,,De Punt        ,,1069 EC
,,1069,EC,,De Punt        ,,1069 EC
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1055,MR,,Landlust Zuid        ,,1055 MR
,,1055,MR,,Landlust Zuid        ,,1055 MR
,,1055,MR,,Landlust Zuid        ,,1055 MR
,,1017,XA,,Weteringbuurt        ,,1017 XA
,,1017,XA,,Weteringbuurt        ,,1017 XA
,,1017,XA,,Weteringbuurt        ,,1017 XA
,,1057,DG,,Columbusplein e.o.        ,,1057 DG
,,1057,DG,,Columbusplein e.o.        ,,1057 DG
,,1057,DG,,Columbusplein e.o.        ,,1057 DG
,,1052,TR,,Frederik Hendrikbuurt Zuidoost        ,,1052 TR
,,1052,TR,,Frederik Hendrikbuurt Zuidoost        ,,1052 TR
